REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2/14/2016 3:40:40 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,3300 - 3399 BLOCK OF 35TH STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,16022887,394049,140688,2/13/2016 8:00:10 PM,2/14/2016 12:00:35 PM
1/13/2016 11:09:57 AM,DAY,THEFT F/AUTO,OTHERS,4800 - 4823 BLOCK OF BRANDYWINE STREET NW,2,202,3,3E,Cluster 11,001001 3,001001,Precinct 31,16006673,391769,142425,12/30/2015 5:00:29 PM,12/31/2015 1:30:45 PM
2/22/2016 10:39:07 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,3700 - 3729 BLOCK OF W STREET NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,16026915,393563,139035,2/21/2016 8:00:13 PM,2/22/2016 7:00:54 AM
2/22/2016 11:50:41 AM,DAY,THEFT/OTHER,OTHERS,4600 - 4699 BLOCK OF ASBURY PLACE NW,2,202,3,3E,Cluster 11,001001 3,001001,Precinct 31,16026940,391717,142500,2/19/2016 5:00:56 PM,2/21/2016 10:00:29 AM
2/22/2016 2:40:56 PM,DAY,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16027007,395317,139759,2/22/2016 11:00:18 AM,2/22/2016 1:57:38 PM
2/25/2016 9:17:28 AM,DAY,THEFT F/AUTO,OTHERS,3600 - 3699 BLOCK OF NORTON PLACE NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 27,16028563,393766,140853,2/25/2016 8:30:13 AM,2/25/2016 9:00:22 AM
2/25/2016 11:20:45 AM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,16028598,393681,140287,2/16/2016 5:38:26 PM,2/16/2016 5:42:57 PM
1/11/2016 7:43:38 PM,EVENING,THEFT F/AUTO,OTHERS,2900 - 3099 BLOCK OF CATHEDRAL AVENUE NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,16005712,394844,140127,1/11/2016 2:45:19 PM,1/11/2016 3:00:53 PM
3/11/2016 7:51:26 PM,EVENING,THEFT/OTHER,OTHERS,3900 - 3920 BLOCK OF W STREET NW,2,204,3,3B,Cluster 14,000300 3,000300,Precinct 11,16037635,393280,139036,3/11/2016 8:00:22 AM,3/11/2016 8:30:16 AM
3/11/2016 8:08:44 PM,EVENING,THEFT/OTHER,OTHERS,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,16037649,393113,142180,3/11/2016 6:30:16 PM,3/11/2016 7:30:35 PM
1/11/2016 7:06:55 PM,EVENING,ROBBERY,GUN,4000 - 4099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,16005831,394628,141513,1/11/2016 5:50:32 PM,1/11/2016 5:55:45 PM
1/11/2016 7:46:35 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16005871,395317,139759,1/11/2016 12:15:18 PM,1/11/2016 3:15:51 PM
1/21/2016 11:22:05 AM,DAY,BURGLARY,OTHERS,3900 - 4099 BLOCK OF LIVINGSTON STREET NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,16010850,393177,143911,1/21/2016 7:45:37 AM,1/21/2016 7:47:46 AM
3/2/2016 1:48:54 PM,DAY,THEFT F/AUTO,OTHERS,3600 - 3699 BLOCK OF MACOMB STREET NW,2,204,3,3C,Cluster 15,000600 3,000600,Precinct 27,16032222,393787,140624,3/2/2016 12:20:29 PM,3/2/2016 1:00:16 PM
3/2/2016 1:56:44 PM,DAY,THEFT F/AUTO,OTHERS,4500 - 4599 BLOCK OF LOWELL STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,16032231,392209,140507,3/2/2016 10:30:20 AM,3/2/2016 1:15:35 PM
3/4/2016 9:37:01 PM,EVENING,THEFT F/AUTO,OTHERS,3000 - 3399 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 27,16033607,394472,141048,3/4/2016 8:30:36 PM,3/4/2016 9:00:57 PM
2/15/2016 12:44:36 PM,DAY,THEFT F/AUTO,OTHERS,3800 - 3899 BLOCK OF FESSENDEN STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,16023198,393423,142979,2/15/2016 8:00:47 AM,2/15/2016 11:00:22 AM
2/15/2016 1:19:13 PM,DAY,THEFT F/AUTO,OTHERS,4900 - 4999 BLOCK OF BELT ROAD NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,16023220,393117,142902,2/15/2016 12:18:28 PM,
3/2/2016 8:07:15 PM,EVENING,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF ORDWAY STREET NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16032465,394757,140866,3/2/2016 8:00:11 AM,3/2/2016 7:30:06 PM
2/25/2016 2:20:23 PM,DAY,THEFT F/AUTO,OTHERS,4600 - 4699 BLOCK OF YUMA STREET NW,2,202,3,3E,Cluster 11,001001 6,001001,Precinct 30,16028663,392058,142047,2/24/2016 7:00:56 PM,2/25/2016 7:00:16 AM
2/25/2016 2:19:01 PM,DAY,ROBBERY,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,16028694,393930,143053,2/25/2016 1:45:16 PM,2/25/2016 1:48:49 PM
2/26/2016 6:40:04 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3416 - 3499 BLOCK OF ORDWAY STREET NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 27,16028699,394098,140935,2/25/2016 11:00:02 AM,2/25/2016 1:50:01 PM
2/10/2016 6:06:47 PM,EVENING,THEFT F/AUTO,OTHERS,2700 - 2807 BLOCK OF 27TH STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,16020979,395202,139830,2/10/2016 4:00:13 PM,2/10/2016 4:45:04 PM
1/13/2016 8:39:54 PM,EVENING,THEFT F/AUTO,OTHERS,4400 - 4499 BLOCK OF HADFIELD LANE NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,16006969,392732,138347,1/12/2016 10:30:53 PM,1/13/2016 5:30:44 PM
2/22/2016 8:10:49 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16027164,395317,139759,2/22/2016 1:30:12 PM,2/22/2016 4:30:13 PM
2/14/2016 6:11:16 PM,EVENING,ROBBERY,OTHERS,3300 - 3399 BLOCK OF 35TH STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,16022939,394049,140688,2/14/2016 4:00:31 PM,2/14/2016 4:05:10 PM
2/14/2016 8:05:28 PM,EVENING,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 1,001200,Precinct 33,16022974,394064,142757,2/14/2016 6:50:16 PM,2/14/2016 8:05:21 PM
2/24/2016 8:26:42 AM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,16027984,393681,140287,2/22/2016 7:00:16 PM,2/22/2016 7:07:22 PM
1/22/2016 7:47:11 AM,DAY,THEFT/OTHER,OTHERS,3200 - 3212 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 14,000701 1,000701,Precinct 28,16010977,393705,140483,1/15/2016 3:54:49 PM,1/21/2016 12:00:53 PM
3/2/2016 8:49:50 AM,DAY,THEFT F/AUTO,OTHERS,3500 - 3599 BLOCK OF 30TH STREET NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 27,16032076,394704,140957,3/2/2016 7:48:20 AM,
3/5/2016 6:30:35 AM,MIDNIGHT,THEFT/OTHER,OTHERS,2241 - 2318 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,16033842,393794,139161,3/5/2016 5:50:18 AM,3/5/2016 6:05:47 AM
3/5/2016 9:18:59 AM,DAY,BURGLARY,OTHERS,3500 - 3599 BLOCK OF ALTON PLACE NW,2,203,3,3F,Cluster 12,001200 3,001200,Precinct 33,16033870,394072,142134,3/4/2016 8:00:14 PM,3/5/2016 7:00:40 AM
1/19/2016 12:44:18 PM,DAY,BURGLARY,OTHERS,4100 - 4199 BLOCK OF HARRISON STREET NW,2,202,3,3E,Cluster 11,001100 2,001100,Precinct 32,16009806,392965,143238,1/19/2016 12:00:51 AM,1/19/2016 7:00:24 AM
1/19/2016 10:20:22 AM,DAY,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF POTOMAC AVENUE NW,2,205,3,3D,Cluster 13,000801 4,000801,Precinct 8,16009852,391388,138922,1/19/2016 9:25:30 AM,1/19/2016 10:04:13 AM
3/17/2016 8:41:42 PM,EVENING,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,16041171,393930,143053,3/17/2016 2:00:33 PM,3/17/2016 7:30:31 PM
3/12/2016 5:41:26 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16038176,395317,139759,3/12/2016 3:00:21 PM,3/12/2016 4:15:18 PM
3/12/2016 8:21:23 PM,EVENING,THEFT/OTHER,OTHERS,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16038246,394964,140772,3/12/2016 7:14:43 PM,3/12/2016 7:15:05 PM
3/5/2016 10:30:46 PM,EVENING,THEFT F/AUTO,OTHERS,3100 - 3199 BLOCK OF 35TH STREET NW,2,204,3,3C,Cluster 15,000600 3,000600,Precinct 27,16034180,394049,140468,3/5/2016 4:00:47 PM,3/5/2016 10:00:40 PM
1/29/2016 8:25:32 PM,EVENING,THEFT F/AUTO,OTHERS,4600 - 4699 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 1,001200,Precinct 33,16014540,394190,142480,1/29/2016 3:00:18 PM,1/29/2016 8:00:18 PM
1/29/2016 8:55:21 PM,EVENING,THEFT F/AUTO,OTHERS,4000 - 4099 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,16014547,393106,142539,1/29/2016 7:45:22 PM,1/29/2016 8:20:11 PM
3/17/2016 8:56:26 PM,EVENING,THEFT F/AUTO,OTHERS,4100 - 4119 BLOCK OF RIVER ROAD NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16041186,392985,142370,3/17/2016 6:00:09 PM,3/17/2016 8:14:11 PM
1/29/2016 9:44:35 PM,EVENING,THEFT F/AUTO,OTHERS,3600 - 3699 BLOCK OF 37TH STREET NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 29,16014591,393721,141097,1/29/2016 6:00:12 PM,1/29/2016 9:30:25 PM
2/5/2016 2:11:05 PM,DAY,THEFT F/AUTO,OTHERS,3300 - 3399 BLOCK OF 36TH STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,16018192,393854,140688,2/5/2016 1:00:51 PM,2/5/2016 1:23:57 PM
2/5/2016 5:38:26 PM,EVENING,BURGLARY,OTHERS,5100 - 5199 BLOCK OF 41ST STREET NW,2,202,3,3E,Cluster 11,001100 2,001100,Precinct 32,16018294,393039,143179,2/5/2016 8:20:07 AM,2/5/2016 3:45:14 PM
2/23/2016 9:50:43 AM,DAY,THEFT F/AUTO,OTHERS,2800 - 2899 BLOCK OF NEW MEXICO AVENUE NW,2,204,3,3B,Cluster 14,000801 3,000801,Precinct 10,16027471,392884,139893,2/19/2016 6:00:14 PM,2/23/2016 9:00:05 AM
3/5/2016 3:57:11 PM,EVENING,THEFT/OTHER,OTHERS,5224 - 5299 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,16033983,392668,143406,3/5/2016 1:30:10 PM,3/5/2016 2:00:03 PM
1/12/2016 1:50:54 PM,DAY,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16006228,395317,139759,1/11/2016 4:00:58 PM,1/12/2016 8:00:40 AM
1/14/2016 8:00:57 PM,EVENING,THEFT/OTHER,OTHERS,2119 - 2132 BLOCK OF 37TH STREET NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,16007458,393672,139014,1/14/2016 9:00:00 AM,1/14/2016 4:40:00 PM
3/2/2016 7:00:59 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,4540 - 4599 BLOCK OF 42ND STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16027595,392888,142375,2/23/2016 1:00:43 PM,2/23/2016 2:10:32 PM
2/23/2016 4:27:52 PM,EVENING,THEFT/OTHER,OTHERS,5100 - 5199 BLOCK OF LOWELL LANE NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,16027640,391021,140547,2/23/2016 3:28:40 PM,2/23/2016 6:15:36 PM
3/2/2016 8:54:52 PM,EVENING,THEFT F/AUTO,OTHERS,3400 - 3499 BLOCK OF RODMAN STREET NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 27,16032475,394129,141246,3/1/2016 10:00:29 PM,3/2/2016 10:00:47 AM
3/2/2016 10:44:32 PM,EVENING,BURGLARY,OTHERS,4100 - 4199 BLOCK OF MASSACHUSETTS AVENUE NW,2,205,3,3D,Cluster 14,000801 1,000801,Precinct 10,16032525,392994,140703,3/2/2016 7:00:25 AM,3/2/2016 10:44:01 PM
2/15/2016 4:07:24 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,16023272,392607,143559,2/15/2016 2:45:36 PM,2/15/2016 3:00:19 PM
2/24/2016 8:16:19 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,16028293,393194,142322,2/24/2016 5:25:03 PM,2/24/2016 6:20:05 PM
2/24/2016 7:43:05 PM,EVENING,BURGLARY,OTHERS,2900 - 2999 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16028298,394782,141001,2/24/2016 9:30:06 AM,2/24/2016 4:00:55 PM
1/19/2016 11:01:04 PM,MIDNIGHT,THEFT/OTHER,OTHERS,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16010159,395499,139592,1/19/2016 7:57:10 PM,1/19/2016 8:00:11 PM
1/19/2016 11:30:51 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF 36TH STREET NW,2,204,3,3C,Cluster 15,000600 3,000600,Precinct 27,16010185,393854,140572,1/19/2016 7:30:28 PM,1/19/2016 9:00:50 PM
2/1/2016 11:17:15 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,1600 - 1611 BLOCK OF 45TH STREET NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,16015860,392599,138070,2/1/2016 9:00:43 AM,2/1/2016 9:13:09 AM
3/3/2016 2:16:12 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,4585 - 4699 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,16032599,392220,138193,2/18/2016 12:16:03 AM,3/3/2016 2:16:10 AM
3/11/2016 8:44:26 PM,EVENING,SEX ABUSE,OTHERS,3834 - 3899 BLOCK OF BEECHER STREET NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,16037537,393362,139319,3/9/2016 7:30:13 AM,3/11/2016 8:00:24 AM
3/11/2016 6:56:01 PM,EVENING,THEFT/OTHER,OTHERS,3612 - 3699 BLOCK OF FULTON STREET NW,2,204,3,3C,Cluster 14,000400 1,000400,Precinct 12,16037556,393704,139814,3/7/2016 11:37:27 AM,3/11/2016 4:00:47 PM
3/4/2016 5:27:19 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,3700 - 3724 BLOCK OF MILITARY ROAD NW,2,201,3,3G,Cluster 10,001402 3,001402,Precinct 50,16033455,393753,143681,3/2/2016 11:30:12 PM,3/4/2016 12:00:15 PM
3/4/2016 5:55:53 PM,EVENING,THEFT/OTHER,OTHERS,2400 - 2798 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16033458,395288,139501,3/4/2016 1:30:34 PM,3/4/2016 4:25:35 PM
3/4/2016 9:28:18 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,16033541,392607,143559,3/4/2016 6:00:41 PM,3/4/2016 6:15:37 PM
1/20/2016 12:27:24 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3300 - 3399 BLOCK OF 36TH STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,16010221,393854,140688,1/19/2016 6:30:03 PM,1/19/2016 10:30:35 PM
1/20/2016 5:43:48 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,4100 - 4199 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16010227,392944,142573,1/19/2016 10:30:13 PM,1/19/2016 11:45:56 PM
3/19/2016 8:29:04 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,4227 - 4299 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,16042391,393264,141833,3/19/2016 7:25:16 PM,3/19/2016 7:30:57 PM
2/27/2016 10:19:23 AM,DAY,THEFT F/AUTO,OTHERS,4400 - 4499 BLOCK OF FESSENDEN STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16029826,392421,142981,2/26/2016 7:00:01 PM,2/27/2016 9:00:18 AM
2/29/2016 3:40:38 PM,EVENING,THEFT F/AUTO,OTHERS,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,16031010,393113,142180,2/29/2016 2:00:53 PM,2/29/2016 3:00:30 PM
2/29/2016 7:17:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,16031178,392607,143559,2/29/2016 6:09:30 PM,2/29/2016 6:16:44 PM
3/16/2016 9:08:07 PM,EVENING,THEFT F/AUTO,OTHERS,4414 - 4499 BLOCK OF 39TH STREET NW,2,202,3,3E,Cluster 11,001200 3,001200,Precinct 33,16040396,393322,142180,3/16/2016 1:00:56 PM,3/16/2016 2:15:44 PM
4/2/2016 5:55:13 PM,EVENING,THEFT F/AUTO,OTHERS,3030 - 3299 BLOCK OF MACOMB STREET NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16050671,394531,140624,4/2/2016 12:30:42 PM,4/2/2016 4:00:17 PM
4/2/2016 9:01:46 PM,EVENING,THEFT F/AUTO,OTHERS,4000 - 4299 BLOCK OF CATHEDRAL AVENUE NW,2,204,3,3D,Cluster 14,000801 3,000801,Precinct 10,16050753,392960,140270,4/2/2016 4:30:27 PM,4/2/2016 5:50:34 PM
3/6/2016 9:40:47 AM,DAY,BURGLARY,OTHERS,3600 - 3619 BLOCK OF DAVIS STREET NW,2,204,3,3C,Cluster 14,000400 1,000400,Precinct 11,16034382,393804,139530,3/5/2016 11:00:28 PM,3/6/2016 6:30:38 AM
3/8/2016 9:23:39 AM,DAY,BURGLARY,OTHERS,3800 - 3899 BLOCK OF ALBEMARLE STREET NW,2,202,3,3E,Cluster 11,001200 3,001200,Precinct 33,16035478,393427,142225,3/3/2016 10:30:02 AM,3/7/2016 4:30:08 PM
2/18/2016 7:40:59 PM,EVENING,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,16024954,395188,140277,2/17/2016 12:00:29 PM,2/17/2016 1:00:14 PM
3/16/2016 10:21:26 PM,EVENING,THEFT/OTHER,OTHERS,4000 - 4199 BLOCK OF YUMA STREET NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,16040637,393015,142046,3/16/2016 8:05:00 PM,3/16/2016 8:50:15 PM
4/11/2016 3:25:42 PM,EVENING,SEX ABUSE,OTHERS,3000 - 3199 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,16055683,393681,140287,4/11/2016 10:30:21 AM,4/11/2016 11:17:24 AM
2/16/2016 8:17:31 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,16023839,393194,142322,2/16/2016 7:45:19 PM,2/16/2016 8:17:04 PM
2/25/2016 5:47:07 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16028769,393070,142276,2/24/2016 9:40:17 PM,2/25/2016 4:25:39 PM
2/21/2016 10:10:32 AM,DAY,THEFT/OTHER,OTHERS,3800 - 3899 BLOCK OF WINDOM PLACE NW,2,202,3,3E,Cluster 11,001200 4,001200,Precinct 33,16026425,393427,141962,2/20/2016 1:00:30 AM,2/21/2016 9:00:55 AM
3/20/2016 2:29:50 PM,DAY,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF UPTON STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,16042741,394759,141575,3/20/2016 1:00:10 PM,3/20/2016 1:30:35 PM
3/20/2016 2:45:02 PM,DAY,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF UPTON STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,16042756,394759,141575,3/20/2016 12:55:26 PM,3/20/2016 2:25:56 PM
3/20/2016 3:20:45 PM,EVENING,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF UPTON STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,16042769,394759,141575,3/20/2016 12:00:43 PM,3/20/2016 2:15:39 PM
2/25/2016 8:52:30 PM,EVENING,THEFT F/AUTO,OTHERS,4500 - 4599 BLOCK OF RIVER ROAD NW,2,202,3,3E,Cluster 11,001001 5,001001,Precinct 31,16028923,392234,143049,2/25/2016 8:14:09 PM,2/25/2016 10:00:41 PM
2/26/2016 2:35:58 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,2650 - 2699 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16028999,395448,139704,2/25/2016 5:00:09 PM,2/25/2016 10:00:55 PM
3/13/2016 5:19:30 AM,MIDNIGHT,ROBBERY,KNIFE,4200 - 4299 BLOCK OF YUMA STREET NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,16038510,392812,142046,3/13/2016 3:04:53 AM,3/13/2016 5:24:43 AM
3/15/2016 8:47:51 AM,DAY,THEFT F/AUTO,OTHERS,2700 - 2807 BLOCK OF 27TH STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,16039537,395202,139830,3/14/2016 10:30:13 PM,3/15/2016 7:15:55 AM
4/3/2016 1:35:17 AM,MIDNIGHT,BURGLARY,OTHERS,3700 - 3799 BLOCK OF MORRISON STREET NW,2,201,3,3G,Cluster 10,001401 1,001401,Precinct 50,16050943,393650,144012,4/2/2016 5:30:41 PM,4/2/2016 10:30:45 PM
3/6/2016 12:17:54 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,4461 - 4529 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,16034440,392613,137848,3/5/2016 7:00:07 PM,3/6/2016 9:00:33 AM
3/6/2016 3:17:44 PM,EVENING,THEFT F/AUTO,OTHERS,3800 - 3899 BLOCK OF LIVINGSTON STREET NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,16034489,393427,143911,3/6/2016 1:30:23 PM,3/6/2016 2:15:34 PM
3/15/2016 2:13:32 PM,DAY,THEFT/OTHER,OTHERS,5100 - 5198 BLOCK OF MACOMB STREET NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,16039722,390837,140549,3/14/2016 10:00:27 AM,3/15/2016 1:40:12 PM
3/15/2016 3:15:30 PM,EVENING,THEFT/OTHER,OTHERS,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,16039742,393227,141918,3/14/2016 8:19:58 PM,3/14/2016 8:20:32 PM
3/8/2016 3:43:09 PM,EVENING,THEFT/OTHER,OTHERS,0 - 0 BLOCK OF CHEVY CHASE CIRCLE NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,16035629,393351,144389,2/26/2016 3:24:25 PM,2/26/2016 3:26:39 PM
3/1/2016 10:44:19 AM,DAY,THEFT F/AUTO,OTHERS,5210 - 5299 BLOCK OF LOUGHBORO ROAD NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,16031478,390546,140878,2/29/2016 8:00:14 PM,3/1/2016 10:00:07 AM
3/17/2016 8:16:44 AM,DAY,BURGLARY,OTHERS,4400 - 4437 BLOCK OF GREENWICH PARKWAY NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,16040760,392873,138206,3/17/2016 6:18:18 AM,3/17/2016 6:27:25 AM
4/12/2016 6:20:58 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3000 - 3099 BLOCK OF 43RD STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,16055694,392733,140169,4/6/2016 10:30:28 AM,4/6/2016 3:00:49 PM
3/8/2016 4:53:48 PM,EVENING,THEFT F/AUTO,OTHERS,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16035665,395499,139592,3/8/2016 3:00:24 PM,3/8/2016 3:15:28 PM
3/8/2016 5:29:33 PM,EVENING,THEFT F/AUTO,OTHERS,3800 - 3899 BLOCK OF LEGATION STREET NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,16035709,393453,143798,3/8/2016 3:00:43 PM,3/8/2016 4:00:36 PM
3/8/2016 8:04:25 PM,EVENING,THEFT F/AUTO,OTHERS,2300 - 2399 BLOCK OF CATHEDRAL AVENUE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,16035727,395366,140009,3/8/2016 3:00:09 PM,3/8/2016 3:15:25 PM
